New EMG times,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8,thumb,index+middle,ring+little
35:35.947,0,0.17,0,0,0.09,0.16,0.02,0,105.622700398075,146.917704720776,164.398792746248
35:35.962,0.02,0.62,0.04,0,-0.01,-0.06,-0.08,-0.01,105.737682761235,146.883235541719,164.51942005461
35:35.977,-0.01,-0.26,-0.04,0.03,0.1,0.39,0.07,0.01,105.852665124399,146.848766362661,164.640047362976
35:36.028,0.01,-0.06,0.01,-0.03,-0.17,-0.38,0.06,-0.03,105.967647487558,146.814297183604,171.482021774345
35:36.039,-0.01,0.28,-0.01,0.01,-0.02,-0.18,0.01,0,105.434498219423,146.607855450109,164.889003573553
35:36.049,-0.01,0.28,-0.01,0.01,-0.02,-0.18,0.01,0,104.901348951258,146.401413716605,165.017332475771
35:36.059,0,-0.14,0.01,0.03,-0.06,-0.01,0,0.02,104.368199683115,146.194971983105,165.145661377988
35:36.069,0,-0.14,0.01,0.03,-0.06,-0.01,0,0.02,103.835050414971,145.988530249608,165.273990280206
35:36.078,0.01,0.39,0.03,-0.03,-0.03,-0.03,0.02,-0.01,103.909966782873,146.154165517495,165.396385668302
35:36.087,-0.04,-0.24,-0.03,0.04,0.02,0.13,-0.02,0,103.984883150775,146.319800785383,165.518781056398
35:36.126,-0.02,-0.12,-0.05,-0.02,0.13,0.02,0,-0.04,104.05979951868,146.485436053274,165.641176444498
35:36.135,0,0.27,0.14,-0.04,0.03,0.02,-0.04,0.01,104.227655505325,146.38368993209,165.617172592479
35:36.145,0,-0.21,0,-0.01,-0.05,0.03,-0.01,0,104.395511491974,146.281943810907,165.593168740458
35:36.155,0.01,0.45,0.04,0,0.15,-0.43,-0.01,-0.01,104.563367478611,146.180197689729,165.569164888439
35:36.165,0.01,0.45,0.04,0,0.15,-0.43,-0.01,-0.01,104.731223465256,146.078451568545,165.54516103642
35:36.176,-0.02,-0.13,-0.02,0.02,0.34,-0.05,-0.19,0,104.899079451898,145.976705447367,165.521157184401
35:36.185,-0.06,-0.27,-0.09,-0.02,-0.1,-0.12,0,0,105.031840706284,146.215750846674,165.70580680262
35:36.194,0.01,-0.02,0.06,-0.01,-0.08,0.15,0.1,0.01,105.164601960672,146.454796245983,165.890456420841
35:36.242,0.01,0,0.05,-0.03,-0.11,0.28,-0.05,-0.01,105.197331300251,146.448525231066,166.144918489445
35:36.251,-0.02,-0.29,0,-0.05,-0.02,-0.04,-0.03,-0.01,105.230060639829,146.44225421615,166.399380558039
35:36.262,-0.01,-0.35,-0.03,0.01,0.05,0.2,-0.02,0,105.262789979408,146.435983201233,166.653842626642
35:36.272,-0.01,-0.35,-0.03,0.01,0.05,0.2,-0.02,0,105.295519318985,146.429712186316,166.908304695229
35:36.281,-0.01,0.06,0,-0.04,-0.02,-0.3,0,0,105.328248658564,146.423441171401,167.162766763824
35:36.293,-0.01,0.06,0,-0.04,-0.02,-0.3,0,0,105.360977998142,146.417170156484,171.246744317647
35:36.349,0.03,-0.14,0.04,0.06,0.14,0.2,-0.01,0.01,105.138347708391,146.411355366904,167.243619153669
35:36.359,0,0.13,0,-0.01,0,-0.03,-0.08,0,104.915717418648,146.405540577324,167.070009474912
35:36.369,0,0.13,0,-0.01,0,-0.03,-0.08,0,104.693087128897,146.399725787744,166.896399796155
35:36.378,-0.02,-0.28,-0.01,0.01,0.27,0.21,-0.06,0.01,104.47045683915,146.393910998165,166.722790117405
35:36.387,-0.02,-0.28,-0.01,0.01,0.27,0.21,-0.06,0.01,104.493264767902,146.401210064739,166.795830848203
35:36.396,0,0.36,0.11,0.04,0,0.1,0,-0.01,104.516072696655,146.408509131313,166.868871579001
35:36.406,0,0.36,0.11,0.04,0,0.1,0,-0.01,104.538880625407,146.415808197888,166.941912309798
35:36.414,0.03,0.56,0.09,-0.01,-0.01,0.1,0.04,-0.01,104.56168855416,146.423107264462,167.014953040594
35:36.456,-0.02,0.07,-0.04,0.01,0.19,0.25,0.07,-0.01,104.795236343911,146.400339967323,166.903344016015
35:36.468,-0.02,0.07,-0.04,0.01,0.19,0.25,0.07,-0.01,105.028784133669,146.377572670183,166.791734991431
35:36.476,-0.02,0.07,-0.04,0.01,0.19,0.25,0.07,-0.01,105.262331923426,146.354805373043,166.680125966848
35:36.485,0.02,0.26,0.06,-0.01,-0.27,-0.07,-0.1,-0.04,105.340157038077,146.35730997988,166.730221832004
35:36.494,0,0.02,0.01,0,0.08,-0.19,-0.01,-0.02,105.417982152732,146.359814586718,166.780317697159
35:36.503,-0.01,-0.22,-0.06,-0.08,-0.08,0.11,0.03,0,105.495807267383,146.362319193556,166.830413562317
35:36.515,-0.05,-0.44,-0.04,-0.02,0.1,0.23,0.09,0.01,105.573632382037,146.364823800394,166.880509427473
35:36.522,0,0.01,0.05,-0.03,-0.18,0.03,0.01,0,105.651457496688,146.367328407232,166.930605292629
35:36.564,0,-0.06,-0.05,0.01,0.13,0.11,0.02,0.01,105.470529281107,146.175275459344,166.632987428766
35:36.572,0,-0.06,-0.05,0.01,0.13,0.11,0.02,0.01,105.289601065522,145.983222511455,166.335369564898
35:36.583,0.03,0.5,0.06,0.04,0.15,0.04,0,0,105.416976351784,146.029062985935,166.331402900877
35:36.592,0.03,0.5,0.06,0.04,0.15,0.04,0,0,105.544351638044,146.074903460415,166.327436236856
35:36.606,-0.01,-0.41,-0.01,0.02,0.1,-0.25,-0.02,0,105.671726924307,146.120743934895,166.323469572835
35:36.617,0,0.22,0.01,-0.03,-0.06,-0.23,0.06,0.01,105.799102210573,146.166584409375,166.319502908813
35:36.627,0.01,0.14,-0.02,0.06,-0.06,0.19,-0.04,0,105.926477496836,146.212424883855,170.584484902837
35:36.679,-0.02,-0.31,0,0.06,0.25,0.43,0,-0.01,105.630838221863,146.103896017074,166.228437522361
35:36.688,-0.02,-0.01,-0.07,0,0.08,-0.18,-0.03,-0.01,105.335198946887,145.995367150292,166.141338799927
35:36.698,-0.04,-0.14,-0.02,-0.02,-0.09,-0.24,-0.03,0,105.039559671917,145.88683828351,166.054240077496
35:36.705,-0.04,-0.14,-0.02,-0.02,-0.09,-0.24,-0.03,0,104.743920396941,145.778309416727,165.967141355062
35:36.716,-0.05,-0.12,-0.02,-0.01,0.01,-0.43,0.18,0.01,104.448281121971,145.669780549945,165.880042632629
35:36.724,0,0.05,0,-0.01,-0.08,-0.17,-0.05,-0.01,104.099306685999,145.94807174231,166.118194317998
35:36.733,0,0.05,0,-0.01,-0.08,-0.17,-0.05,-0.01,103.75033225002,146.226362934682,166.356346003373
35:36.742,0,0.13,0.03,-0.03,0.03,-0.26,-0.04,-0.01,103.401357814051,146.504654127046,166.59449768874
35:36.781,-0.01,-0.1,0,0.01,0.14,-0.1,-0.02,-0.02,103.184595499275,146.62674111329,166.625038321876
35:36.790,-0.01,-0.1,0,0.01,0.14,-0.1,-0.02,-0.02,102.967833184499,146.748828099535,166.655578955012
35:36.799,-0.01,0.26,0.02,0,-0.23,-0.55,-0.04,0,102.751070869723,146.870915085779,166.686119588148
35:36.810,0,0,-0.02,-0.01,0.02,0.16,-0.06,0,102.534308554939,146.993002072025,166.716660221285
35:36.820,-0.03,-0.29,-0.01,-0.04,0,0.14,0,0,102.31754624016,147.11508905827,166.74720085442
35:36.829,-0.03,-0.29,-0.01,-0.04,0,0.14,0,0,102.366093501999,147.121618255292,166.690994271209
35:36.840,-0.01,-0.07,-0.01,0,0.02,0.3,-0.03,0,102.414640763837,147.128147452313,166.634787687999
35:36.850,-0.01,-0.07,-0.01,0,0.02,0.3,-0.03,0,102.463188025676,147.134676649333,166.578581104789
35:36.891,0,-0.02,0.04,0,-0.03,0.36,0.02,-0.03,102.725103808407,147.157303024298,166.719540245169
35:36.904,0,0,-0.02,-0.02,-0.04,-0.37,-0.04,-0.02,102.987019591143,147.179929399264,166.860499385552
35:36.913,0,0,-0.02,-0.02,-0.04,-0.37,-0.04,-0.02,103.248935373871,147.202555774228,167.001458525927
35:36.921,0,0.01,-0.02,0,-0.05,0,0,-0.02,103.246822781678,147.046990363765,166.943396708532
35:36.932,0,0.01,-0.02,0,-0.05,0,0,-0.02,103.244710189486,146.891424953305,166.88533489114
35:36.949,0,0,-0.01,-0.03,0.15,-0.08,-0.03,0,103.242597597293,146.735859542838,166.827273073744
35:36.961,-0.03,-0.13,-0.03,0.01,-0.05,-0.03,0.03,0,103.2404850051,146.580294132375,166.769211256349
35:37.003,0.01,0.12,-0.04,-0.06,-0.12,-0.18,0,0,103.154157723565,146.347687233737,166.78002443081
35:37.012,0.01,0.12,-0.04,-0.06,-0.12,-0.18,0,0,103.067830442032,146.115080335104,166.79083760527
35:37.021,0.04,0.34,-0.03,0,0.17,0.12,0,0,103.209890378861,146.109220939019,166.730758016192
35:37.030,0.04,0.34,-0.03,0,0.17,0.12,0,0,103.3519503157,146.103361542933,166.670678427112
35:37.040,-0.01,-0.15,0,0,-0.05,-0.16,-0.03,0,103.494010252525,146.097502146848,166.610598838033
35:37.050,-0.01,-0.15,0,0,-0.05,-0.16,-0.03,0,103.636070189357,146.091642750763,166.550519248953
35:37.062,-0.02,-0.03,0,-0.04,0,0.04,0.03,-0.01,103.778130126186,146.085783354677,166.490439659874
35:37.070,0,0.03,0,0.03,0.02,-0.02,-0.17,-0.01,103.920190063011,146.079923958591,166.430360070795
35:37.109,-0.02,-0.03,0,-0.01,-0.1,-0.07,0.14,0,103.799685985862,146.289730848994,166.651133963836
35:37.120,-0.05,0.44,0.04,0.01,0.13,-0.33,0.03,-0.01,103.679181908715,146.499537739391,166.871907856872
35:37.129,-0.05,0.44,0.04,0.01,0.13,-0.33,0.03,-0.01,103.623682052458,146.491500808539,166.840322332439
35:37.139,0.01,-0.15,0,0.02,0,0.09,0.04,0.02,103.568182196203,146.483463877687,166.808736808007
35:37.148,0.01,-0.15,0,0.02,0,0.09,0.04,0.02,103.512682339946,146.475426946834,166.777151283575
35:37.157,0.01,-0.15,0,0.02,0,0.09,0.04,0.02,103.457182483689,146.467390015982,166.745565759143
35:37.165,0.01,0,-0.02,-0.03,-0.01,0.11,0.04,0.01,103.401682627432,146.459353085129,166.71398023471
35:37.174,0,0.44,-0.03,-0.03,-0.01,0.34,0,-0.01,103.346182771176,146.451316154276,166.682394710278
35:37.182,-0.01,-0.01,0.01,0.01,0.16,0.04,-0.28,-0.04,103.778568877387,146.333184760701,166.641260880644
35:37.224,0,-0.2,0,-0.02,-0.09,0.36,0.04,0,104.210954983602,146.215053367123,166.60012705101
35:37.233,0.1,0.52,0.13,0,0.01,0.25,0.05,0,104.223546727196,146.221132199804,166.591751268327
35:37.242,0,0.25,0,-0.01,-0.1,0.1,0.14,0,104.236138470789,146.227211032483,166.583375485645
35:37.251,0,0.25,0,-0.01,-0.1,0.1,0.14,0,104.248730214383,146.233289865164,166.574999702962
35:37.263,-0.01,-0.02,0,0,0,0.03,-0.02,0,104.261321957977,146.239368697844,166.566623920279
35:37.272,-0.01,-0.02,0,0,0,0.03,-0.02,0,104.273913701571,146.245447530524,166.558248137597
35:37.283,-0.01,-0.09,0,0.03,0.16,0.09,0.07,0,104.286505445164,146.251526363205,171.220517703857
35:37.340,-0.02,0.02,0.01,0,0.05,-0.26,-0.08,0,103.979645824798,146.281382702045,166.619276916485
35:37.349,-0.02,0.02,0.01,0,0.05,-0.26,-0.08,0,103.672786204428,146.311239040886,166.688681478056
35:37.358,0.05,0.24,0.06,0,-0.01,-0.01,-0.12,0,103.365926584069,146.341095379726,166.758086039627
35:37.369,0,0.04,0,-0.02,0,0.37,0.01,-0.02,103.059066963709,146.370951718567,166.827490601197
35:37.378,0.01,0,0,0.01,-0.06,0.19,0.02,0,102.70550599225,146.490882646646,166.86246060137
35:37.386,0.01,0,0,0.01,-0.06,0.19,0.02,0,102.351945020782,146.610813574728,166.897430601543
35:37.395,0,-0.16,-0.04,-0.09,-0.08,0,0.01,0.01,101.99838404933,146.730744502807,166.932400601714
35:37.440,0,-0.03,0,0.02,0.11,0.01,-0.02,0,102.273369593328,146.752171510749,166.89334450935
35:37.450,0,-0.03,0,0.02,0.11,0.01,-0.02,0,102.548355137333,146.773598518692,166.854288416984
35:37.460,-0.01,-0.21,-0.03,0.01,-0.02,-0.03,-0.01,0,102.823340681331,146.795025526634,166.815232324619
35:37.471,-0.01,-0.21,-0.03,0.01,-0.02,-0.03,-0.01,0,103.098326225321,146.816452534576,166.776176232253
35:37.480,0,0,0,0.05,0.16,0.17,-0.08,0,103.373311769319,146.837879542518,166.737120139889
35:37.488,-0.02,-0.04,-0.01,0.01,0.1,0.04,-0.05,-0.04,102.534237855121,146.836280424142,166.669370810097
35:37.498,-0.02,-0.16,-0.02,0,-0.08,-0.07,-0.04,-0.02,101.695163940931,146.834681305766,166.601621480306
35:37.539,-0.02,-0.01,-0.05,0,-0.03,-0.16,-0.01,-0.01,101.850648826643,146.844990303381,166.507450811005
35:37.549,0.01,-0.03,-0.04,-0.02,-0.09,-0.19,0.08,0,102.006133712352,146.855299300996,166.413280141705
35:37.560,-0.02,-0.01,-0.01,-0.02,-0.1,-0.05,0.03,0.01,102.16161859806,146.865608298611,166.319109472408
35:37.568,-0.02,-0.01,-0.01,-0.02,-0.1,-0.05,0.03,0.01,102.317103483769,146.875917296226,166.224938803109
35:37.577,-0.02,-0.01,-0.01,-0.02,-0.1,-0.05,0.03,0.01,102.394026591071,146.802544465701,166.076858475786
35:37.587,0,-0.09,0.01,0.02,-0.05,-0.02,-0.05,0,102.470949698374,146.729171635175,165.928778148467
35:37.595,0.01,0.23,0.1,-0.01,0.03,0.14,0.03,0,102.547872805679,146.65579880465,165.780697821141
35:37.604,-0.01,-0.08,-0.01,0,-0.01,-0.07,-0.02,-0.01,102.624795912983,146.582425974126,165.632617493819
35:37.612,0,0.08,0.02,-0.03,-0.07,0.27,-0.01,0.01,102.701719020284,146.509053143603,165.4845371665
35:37.655,-0.02,-0.02,-0.04,0,-0.07,-0.13,-0.05,-0.02,102.840536292841,146.873711609058,165.716639724651
35:37.667,0,-0.11,0.05,0.01,0.04,0.02,0.02,0,102.979353565395,147.238370074505,165.948742282799
35:37.677,-0.02,0.06,0.04,-0.01,-0.03,0.11,0.07,0,103.118170837955,147.603028539965,166.18084484095
35:37.688,-0.02,-0.05,-0.06,-0.06,-0.14,-0.34,-0.24,-0.02,103.216340573319,147.565184116106,166.130847068311
35:37.699,0.01,-0.09,0,0.01,0.02,-0.02,0.04,0,103.314510308683,147.527339692248,166.080849295669
35:37.710,0.01,-0.09,0,0.01,0.02,-0.02,0.04,0,103.412680044048,147.489495268389,166.03085152303
35:37.721,0.01,-0.09,0,0.01,0.02,-0.02,0.04,0,103.510849779412,147.451650844531,165.98085375039
35:37.773,0,0.07,0,0.01,0.06,0.15,0.08,0,103.609019514778,147.413806420672,171.872834884648
35:37.785,-0.01,0.13,0,-0.06,-0.05,-0.15,0.03,0,103.798579742994,147.475947645957,165.958514984918
35:37.796,0.01,0.16,0.01,0.02,0,0.13,0,0,103.988139971218,147.538088871243,165.986173992085
35:37.808,0,0.16,0.02,0.02,-0.02,0.2,0.02,-0.01,104.177700199431,147.600230096527,166.013832999252
35:37.817,0,0.16,0.02,0.02,-0.02,0.2,0.02,-0.01,104.367260427651,147.662371321812,166.041492006419
35:37.828,0,-0.01,-0.05,-0.04,0.02,0.23,-0.01,-0.01,104.556820655867,147.724512547098,166.069151013586
35:37.867,0,0.26,0.06,-0.04,-0.09,-0.18,-0.03,0,104.041015614363,147.505575705368,165.772989076082
35:37.875,0,0.26,0.06,-0.04,-0.09,-0.18,-0.03,0,103.525210572865,147.286638863639,165.476827138591
35:37.884,-0.02,-0.09,-0.05,-0.05,-0.12,0.23,0.06,0.02,103.009405531353,147.067702021906,165.180665201086
35:37.892,-0.02,-0.09,-0.05,-0.05,-0.12,0.23,0.06,0.02,102.951367037833,147.102533240204,165.155865307994
35:37.901,0,0.1,0.02,0.01,-0.09,0.09,0.03,0,102.893328544314,147.137364458499,165.131065414903
35:37.909,0.01,-0.1,-0.01,0.03,0,-0.37,-0.06,0,102.835290050796,147.172195676795,165.106265521812
35:37.919,-0.02,0.03,0,-0.05,-0.08,0.05,0.02,0,102.777251557278,147.207026895091,165.081465628721
35:37.930,-0.01,-0.05,-0.01,0.02,-0.04,0.21,-0.03,-0.01,102.719213063757,147.241858113388,165.056665735629
35:37.939,-0.01,0.01,0.01,0.01,0.03,-0.2,-0.04,-0.02,102.661174570237,147.276689331684,165.031865842538
35:37.980,0,0.06,0,0,0.02,-0.29,-0.04,-0.01,102.817711156315,147.035976712508,164.931852842378
35:37.989,0,-0.07,-0.04,0.01,0,-0.07,-0.01,0,102.97424774239,146.795264093336,164.831839842222
35:37.998,0,-0.07,-0.04,0.01,0,-0.07,-0.01,0,102.922996322745,146.819953339608,164.830417712439
35:38.007,0.02,0.16,0.09,0.04,0.07,0.15,0.01,0,102.871744903101,146.844642585882,164.828995582657
35:38.016,0.02,0.16,0.09,0.04,0.07,0.15,0.01,0,102.820493483456,146.869331832154,164.827573452875
35:38.027,0,0.26,0.03,0.03,0.15,0.32,0.08,0,102.76924206381,146.894021078427,164.826151323092
35:38.035,0,0.26,0.03,0.03,0.15,0.32,0.08,0,102.717990644165,146.918710324699,164.82472919331
35:38.047,-0.02,-0.14,-0.02,0,0.03,0.31,0.09,0,102.666739224519,146.943399570972,171.1133898132
35:38.096,-0.01,0.01,-0.01,0,-0.1,0.2,0.03,0,102.277007052653,146.936519268422,164.744321157246
35:38.105,0,-0.11,-0.03,0,0,-0.02,-0.01,-0.01,101.887274880777,146.929638965873,164.665335250967
35:38.116,0,-0.11,-0.03,0,0,-0.02,-0.01,-0.01,101.497542708908,146.922758663323,164.586349344687
35:38.126,0,-0.02,-0.03,-0.02,-0.06,0.25,-0.03,0,101.107810537054,146.915878360774,164.507363438406
35:38.135,0,-0.02,-0.03,-0.02,-0.06,0.25,-0.03,0,100.718078365186,146.908998058224,164.428377532124
35:38.144,0,-0.05,-0.02,-0.05,-0.1,-0.1,-0.19,-0.02,100.838467171587,146.936931343006,164.696497098095
35:38.155,-0.01,-0.02,-0.01,0,-0.06,-0.12,0.1,0.01,100.958855977986,146.964864627787,164.964616664063
35:38.202,-0.01,0.02,0.02,0,-0.04,0.18,0.01,0,101.253493539265,146.880768862391,164.803685072748
35:38.214,0,0.08,0,-0.01,-0.08,-0.44,0.12,0.01,101.54813110055,146.796673096994,164.642753481436
35:38.223,0,0.08,0,-0.01,-0.08,-0.44,0.12,0.01,101.842768661838,146.712577331595,164.481821890116
35:38.233,0,0.13,0,-0.02,0.02,-0.14,0.01,0,101.280804541704,146.819246580726,164.618325225894
35:38.242,0.01,-0.05,0.02,0.02,0.05,-0.24,0,0.03,100.718840421585,146.925915829855,164.754828561669
35:38.256,0.01,-0.05,0.02,0.02,0.05,-0.24,0,0.03,100.156876301466,147.032585078982,164.891331897445
35:38.265,0,0.11,0.01,-0.02,-0.09,0.11,0.03,0,99.5949121813173,147.139254328111,165.027835233224
35:38.308,0,0,-0.01,0.02,-0.04,0.01,-0.03,0.01,99.9062971601779,146.87292062043,164.824410932768
35:38.317,0,0,-0.01,0.02,-0.04,0.01,-0.03,0.01,100.217682139031,146.606586912749,164.620986632313
35:38.331,-0.01,0.12,0.03,-0.03,-0.06,-0.23,0,0.01,99.9075159179265,146.76798517417,164.603594598721
35:38.346,-0.02,0,-0.13,-0.03,-0.06,-0.23,-0.02,-0.02,99.5973496968218,146.929383435588,164.586202565128
35:38.359,-0.02,0,-0.13,-0.03,-0.06,-0.23,-0.02,-0.02,99.287183475717,147.090781697011,164.568810531535
35:38.369,0,0.22,0.1,-0.02,-0.04,-0.09,-0.15,-0.01,99.5367357598352,147.357386774136,164.731837358595
35:38.409,-0.02,-0.08,-0.04,-0.04,-0.04,0.13,-0.2,-0.02,99.7862880439588,147.623991851265,164.894864185657
35:38.419,0,0.02,-0.01,-0.01,0,0.4,0.08,-0.01,99.9877829286816,147.425836137805,164.827551796181
35:38.427,0,0,0,0,-0.03,0.19,-0.03,0,100.189277813406,147.227680424352,164.760239406711
35:38.437,0,0,0,0,-0.03,0.19,-0.03,0,100.390772698134,147.029524710888,164.692927017233
35:38.447,-0.01,-0.1,0.13,0,0.06,-0.05,-0.15,0,100.592267582848,146.831368997431,164.625614627759
35:38.456,-0.01,-0.19,-0.05,0,0.01,-0.07,0.01,0,100.793762467569,146.633213283982,164.558302238283
35:38.467,0,-0.15,-0.15,0.02,0.06,0.25,0.14,0,100.995257352286,146.435057570527,164.490989848809
35:38.476,0,-0.15,-0.15,0.02,0.06,0.25,0.14,0,101.196752237007,146.236901857066,164.423677459334
35:38.485,0.02,-0.06,-0.01,-0.01,-0.01,-0.04,0.01,0,101.398247121723,146.038746143612,170.656055674042
35:38.525,-0.02,0.04,0,0,-0.05,0.01,0.06,-0.02,101.222716595672,146.263268939694,164.221316118777
35:38.536,-0.02,0.04,0,0,-0.05,0.01,0.06,-0.02,101.047186069616,146.487791735766,164.086267167699
35:38.545,-0.02,-0.14,-0.04,0,0.04,-0.19,0.02,0.02,100.871655543568,146.712314531846,163.951218216615
35:38.555,-0.02,-0.14,-0.04,0,0.04,-0.19,0.02,0.02,100.696125017519,146.936837327919,163.816169265534
35:38.564,-0.01,-0.02,0,-0.03,-0.03,0.2,-0.06,0,100.520594491467,147.161360123999,163.68112031445
35:38.573,-0.01,-0.02,0,-0.03,-0.03,0.2,-0.06,0,100.519039983374,147.180053642853,163.570114999717
35:38.581,-0.01,-0.02,0,-0.03,-0.03,0.2,-0.06,0,100.51748547528,147.198747161707,163.459109684982
35:38.591,0,0.06,-0.01,-0.03,0.03,0.1,0.02,0,100.515930967187,147.217440680561,163.34810437025
35:38.636,-0.01,0.02,-0.06,-0.06,-0.08,-0.06,0.04,0,100.430935467031,147.008743696213,163.143798840054
35:38.652,0,0.17,0.12,-0.01,0.01,0.07,-0.03,-0.04,100.345939966875,146.800046711869,162.939493309852
35:38.666,0,-0.03,0,0,0,0.02,0,0.01,100.26094446672,146.591349727523,162.735187779657
35:38.677,0,-0.03,0,0,0,0.02,0,0.01,100.175948966566,146.382652743177,162.530882249466
35:38.687,0,0.04,-0.03,0,0.03,-0.17,-0.07,0,100.823702540067,146.775181588241,162.542336736209
35:38.698,0,0.04,-0.03,0,0.03,-0.17,-0.07,0,101.471456113562,147.167710433297,162.553791222951
35:38.738,0,-0.09,-0.13,-0.03,-0.01,0.01,0.03,-0.02,101.404187317148,147.174309670518,162.520575396167
35:38.748,0,-0.09,-0.13,-0.03,-0.01,0.01,0.03,-0.02,101.336918520734,147.180908907739,162.487359569383
35:38.758,0.01,-0.28,-0.08,0,0,-0.32,-0.01,0,101.269649724321,147.18750814496,162.4541437426
35:38.770,0,-0.01,-0.01,-0.02,-0.05,0.19,0.1,0.02,101.202380927909,147.194107382182,162.420927915815
35:38.779,-0.01,-0.03,0,-0.03,-0.08,-0.1,-0.03,0,101.135112131495,147.200706619403,162.387712089032
35:38.787,0,0.13,0,0,0.06,0.12,-0.04,-0.02,101.067843335082,147.207305856623,162.354496262248
35:38.795,0,0.13,0,0,0.06,0.12,-0.04,-0.02,101.215996012124,147.343442283586,162.538358477846
35:38.806,0,0.06,-0.09,-0.03,-0.01,0.22,0.04,0,101.364148689165,147.479578710548,162.722220693442
35:38.814,0,0.04,-0.02,-0.07,-0.05,0.07,0.05,-0.02,101.512301366209,147.61571513751,162.906082909034
35:38.855,0,0.03,0.02,0.08,0.06,0.19,0.03,0.01,101.781001127445,147.500731155079,162.588673014558
35:38.863,0,0.03,0.01,-0.02,-0.04,0.28,0.11,0,102.049700888681,147.385747172648,162.271263120077
35:38.871,0,0.03,0.01,-0.02,-0.04,0.28,0.11,0,102.318400649921,147.270763190217,161.953853225597
35:38.881,0,0.03,0.01,-0.02,-0.04,0.28,0.11,0,102.587100411154,147.155779207788,161.636443331125
35:38.890,0,0.03,0.03,-0.01,-0.08,-0.1,-0.09,-0.02,102.717491843083,147.055524196575,161.552509007137
35:38.899,0,0.03,-0.07,-0.05,-0.1,0,0.01,0,102.847883275015,146.95526918536,161.468574683146
35:38.909,0,-0.02,-0.03,0.03,0.05,-0.1,-0.02,0,102.978274706944,146.855014174145,161.384640359156
35:38.917,0,-0.02,-0.03,0.03,0.05,-0.1,-0.02,0,103.108666138871,146.754759162935,161.300706035168
35:38.925,0,0,0,-0.06,0.01,-0.02,-0.04,0.01,103.2390575708,146.654504151721,161.216771711181
35:38.970,0,-0.04,0.01,-0.02,-0.05,-0.14,0,0,103.351602480841,146.649240230484,161.340306579283
35:38.979,0,-0.04,0.01,-0.02,-0.05,-0.14,0,0,103.464147390881,146.643976309246,161.463841447388
35:38.989,-0.01,0.13,0.11,-0.02,-0.15,-0.02,-0.02,-0.01,103.576692300921,146.638712388009,161.587376315489
35:39.000,-0.01,0.13,0.11,-0.02,-0.15,-0.02,-0.02,-0.01,103.689237210965,146.633448466771,161.710911183593
35:39.009,-0.01,0,-0.02,-0.05,-0.07,0.05,0,-0.01,103.801782121003,146.628184545534,161.834446051695
35:39.023,0,0.05,0.01,0.03,0.03,0.02,-0.1,-0.01,103.914327031046,146.622920624296,169.949199659463
35:39.074,0,-0.1,-0.04,0,-0.06,0.03,0.13,0.01,103.677906187353,146.647231967441,162.118747237626
35:39.084,0,-0.07,-0.01,0,0,-0.23,0,-0.02,103.441485343661,146.671543310586,162.279513555455
35:39.095,0.03,-0.14,0,0.01,0.04,-0.19,-0.01,0,103.205064499976,146.69585465373,162.440279873281
35:39.109,0,0.02,0,0,-0.12,-0.04,-0.01,0,102.968643656288,146.720165996874,162.601046191103
35:39.118,0,0.02,0,0,-0.12,-0.04,-0.01,0,102.732222812592,146.744477340019,162.761812508932
35:39.127,-0.01,0.16,0,-0.03,-0.06,-0.11,-0.07,-0.01,102.786147057436,147.017590467938,162.753308347007
